Function:Linear
ANN Hyperparameters: activation function Hyperbolic Tangent, layer arch [1, 7, 7, 1]
epoch:017 ,particle:09, par err:0.1189, best part err:0.0118, best swarm err:0.0073
epoch:017 ,particle:10, par err:0.0090, best part err:0.0076, best swarm err:0.0073
epoch:017 ,particle:11, par err:0.0542, best part err:0.0092, best swarm err:0.0073
epoch:017 ,particle:12, par err:0.1122, best part err:0.0109, best swarm err:0.0073
epoch:017 ,particle:13, par err:0.1622, best part err:0.0122, best swarm err:0.0073
epoch:017 ,particle:14, par err:0.1503, best part err:0.0143, best swarm err:0.0073
epoch:017 ,particle:15, par err:0.1403, best part err:0.0128, best swarm err:0.0073
epoch:017 ,particle:16, par err:0.0813, best part err:0.0104, best swarm err:0.0073
epoch:017 ,particle:17, par err:0.0910, best part err:0.0106, best swarm err:0.0073
epoch:017 ,particle:18, par err:0.1286, best part err:0.0121, best swarm err:0.0073
epoch:017 ,particle:19, par err:0.0993, best part err:0.0104, best swarm err:0.0073
epoch:017 ,particle:20, par err:0.1184, best part err:0.0127, best swarm err:0.0073

-------------------------------------------------------------------------------------
epoch:018 ,particle:01, par err:0.1304, best part err:0.0089, best swarm err:0.0073
epoch:018 ,particle:02, par err:0.0102, best part err:0.0092, best swarm err:0.0073
epoch:018 ,particle:03, par err:0.0388, best part err:0.0076, best swarm err:0.0073
epoch:018 ,particle:04, par err:0.0331, best part err:0.0088, best swarm err:0.0073
epoch:018 ,particle:05, par err:0.0407, best part err:0.0138, best swarm err:0.0073
epoch:018 ,particle:06, par err:0.0364, best part err:0.0117, best swarm err:0.0073
epoch:018 ,particle:07, par err:0.0273, best part err:0.0073, best swarm err:0.0073
epoch:018 ,particle:08, par err:0.0171, best part err:0.0093, best swarm err:0.0073
epoch:018 ,particle:09, par err:0.0375, best part err:0.0118, best swarm err:0.0073
epoch:018 ,particle:10, par err:0.0350, best part err:0.0076, best swarm err:0.0073
epoch:018 ,particle:11, par err:0.0100, best part err:0.0092, best swarm err:0.0073
epoch:018 ,particle:12, par err:0.0342, best part err:0.0109, best swarm err:0.0073
epoch:018 ,particle:13, par err:0.1192, best part err:0.0122, best swarm err:0.0073
epoch:018 ,particle:14, par err:0.0416, best part err:0.0143, best swarm err:0.0073
epoch:018 ,particle:15, par err:0.0415, best part err:0.0128, best swarm err:0.0073
epoch:018 ,particle:16, par err:0.0282, best part err:0.0104, best swarm err:0.0073
epoch:018 ,particle:17, par err:0.0274, best part err:0.0106, best swarm err:0.0073
epoch:018 ,particle:18, par err:0.0347, best part err:0.0121, best swarm err:0.0073
epoch:018 ,particle:19, par err:0.0272, best part err:0.0104, best swarm err:0.0073
epoch:018 ,particle:20, par err:0.0341, best part err:0.0127, best swarm err:0.0073

-------------------------------------------------------------------------------------
epoch:019 ,particle:01, par err:0.0078, best part err:0.0078, best swarm err:0.0071
epoch:019 ,particle:02, par err:0.1389, best part err:0.0092, best swarm err:0.0071
epoch:019 ,particle:03, par err:0.0391, best part err:0.0076, best swarm err:0.0071
epoch:019 ,particle:04, par err:0.0273, best part err:0.0088, best swarm err:0.0071
epoch:019 ,particle:05, par err:0.0237, best part err:0.0138, best swarm err:0.0071
epoch:019 ,particle:06, par err:0.0194, best part err:0.0117, best swarm err:0.0071
epoch:019 ,particle:07, par err:0.0390, best part err:0.0073, best swarm err:0.0071
epoch:019 ,particle:08, par err:0.0095, best part err:0.0093, best swarm err:0.0071
epoch:019 ,particle:09, par err:0.0206, best part err:0.0118, best swarm err:0.0071
epoch:019 ,particle:10, par err:0.0071, best part err:0.0071, best swarm err:0.0071
epoch:019 ,particle:11, par err:0.1451, best part err:0.0092, best swarm err:0.0071
epoch:019 ,particle:12, par err:0.0175, best part err:0.0109, best swarm err:0.0071
epoch:019 ,particle:13, par err:0.0218, best part err:0.0122, best swarm err:0.0071
epoch:019 ,particle:14, par err:0.0230, best part err:0.0143, best swarm err:0.0071
epoch:019 ,particle:15, par err:0.0222, best part err:0.0128, best swarm err:0.0071
epoch:019 ,particle:16, par err:0.0144, best part err:0.0104, best swarm err:0.0071
epoch:019 ,particle:17, par err:0.0145, best part err:0.0106, best swarm err:0.0071
epoch:019 ,particle:18, par err:0.0190, best part err:0.0121, best swarm err:0.0071
epoch:019 ,particle:19, par err:0.0148, best part err:0.0104, best swarm err:0.0071
epoch:019 ,particle:20, par err:0.0184, best part err:0.0127, best swarm err:0.0071

-------------------------------------------------------------------------------------
epoch:020 ,particle:01, par err:0.1369, best part err:0.0078, best swarm err:0.0071
epoch:020 ,particle:02, par err:0.0807, best part err:0.0092, best swarm err:0.0071
epoch:020 ,particle:03, par err:0.0128, best part err:0.0076, best swarm err:0.0071
epoch:020 ,particle:04, par err:0.0681, best part err:0.0088, best swarm err:0.0071
epoch:020 ,particle:05, par err:0.1301, best part err:0.0138, best swarm err:0.0071
epoch:020 ,particle:06, par err:0.1073, best part err:0.0117, best swarm err:0.0071
epoch:020 ,particle:07, par err:0.0113, best part err:0.0073, best swarm err:0.0071
epoch:020 ,particle:08, par err:0.0534, best part err:0.0093, best swarm err:0.0071
epoch:020 ,particle:09, par err:0.1006, best part err:0.0118, best swarm err:0.0071
epoch:020 ,particle:10, par err:0.0982, best part err:0.0071, best swarm err:0.0071
epoch:020 ,particle:11, par err:0.0812, best part err:0.0092, best swarm err:0.0071
epoch:020 ,particle:12, par err:0.0901, best part err:0.0109, best swarm err:0.0071
epoch:020 ,particle:13, par err:0.0409, best part err:0.0122, best swarm err:0.0071
epoch:020 ,particle:14, par err:0.1152, best part err:0.0143, best swarm err:0.0071
epoch:020 ,particle:15, par err:0.1096, best part err:0.0128, best swarm err:0.0071
epoch:020 ,particle:16, par err:0.0725, best part err:0.0104, best swarm err:0.0071
epoch:020 ,particle:17, par err:0.0886, best part err:0.0106, best swarm err:0.0071
epoch:020 ,particle:18, par err:0.1110, best part err:0.0121, best swarm err:0.0071
epoch:020 ,particle:19, par err:0.0886, best part err:0.0104, best swarm err:0.0071
epoch:020 ,particle:20, par err:0.0992, best part err:0.0127, best swarm err:0.0071

-------------------------------------------------------------------------------------
epoch:021 ,particle:01, par err:0.5008, best part err:0.0078, best swarm err:0.0071
epoch:021 ,particle:02, par err:0.0570, best part err:0.0092, best swarm err:0.0071
epoch:021 ,particle:03, par err:0.0104, best part err:0.0076, best swarm err:0.0071
epoch:021 ,particle:04, par err:0.0962, best part err:0.0088, best swarm err:0.0071
epoch:021 ,particle:05, par err:0.1281, best part err:0.0138, best swarm err:0.0071
epoch:021 ,particle:06, par err:0.1161, best part err:0.0117, best swarm err:0.0071
epoch:021 ,particle:07, par err:0.0090, best part err:0.0073, best swarm err:0.0071
epoch:021 ,particle:08, par err:0.0412, best part err:0.0093, best swarm err:0.0071
epoch:021 ,particle:09, par err:0.1312, best part err:0.0118, best swarm err:0.0071
epoch:021 ,particle:10, par err:0.0855, best part err:0.0071, best swarm err:0.0071
epoch:021 ,particle:11, par err:0.0560, best part err:0.0092, best swarm err:0.0071
epoch:021 ,particle:12, par err:0.1110, best part err:0.0109, best swarm err:0.0071
epoch:021 ,particle:13, par err:0.0987, best part err:0.0122, best swarm err:0.0071
epoch:021 ,particle:14, par err:0.1476, best part err:0.0143, best swarm err:0.0071
epoch:021 ,particle:15, par err:0.1426, best part err:0.0128, best swarm err:0.0071
epoch:021 ,particle:16, par err:0.0972, best part err:0.0104, best swarm err:0.0071
epoch:021 ,particle:17, par err:0.0807, best part err:0.0106, best swarm err:0.0071
epoch:021 ,particle:18, par err:0.1065, best part err:0.0121, best swarm err:0.0071
epoch:021 ,particle:19, par err:0.0775, best part err:0.0104, best swarm err:0.0071
epoch:021 ,particle:20, par err:0.1189, best part err:0.0127, best swarm err:0.0071

-------------------------------------------------------------------------------------
epoch:022 ,particle:01, par err:0.0167, best part err:0.0078, best swarm err:0.0071
epoch:022 ,particle:02, par err:0.0196, best part err:0.0092, best swarm err:0.0071
epoch:022 ,particle:03, par err:0.0351, best part err:0.0076, best swarm err:0.0071
epoch:022 ,particle:04, par err:0.0138, best part err:0.0088, best swarm err:0.0071
epoch:022 ,particle:05, par err:0.0373, best part err:0.0138, best swarm err:0.0071
epoch:022 ,particle:06, par err:0.0314, best part err:0.0117, best swarm err:0.0071
epoch:022 ,particle:07, par err:0.0360, best part err:0.0073, best swarm err:0.0071
epoch:022 ,particle:08, par err:0.0185, best part err:0.0093, best swarm err:0.0071
epoch:022 ,particle:09, par err:0.0305, best part err:0.0118, best swarm err:0.0071
epoch:022 ,particle:10, par err:0.0567, best part err:0.0071, best swarm err:0.0071
epoch:022 ,particle:11, par err:0.0210, best part err:0.0092, best swarm err:0.0071
epoch:022 ,particle:12, par err:0.0273, best part err:0.0109, best swarm err:0.0071
epoch:022 ,particle:13, par err:0.1108, best part err:0.0122, best swarm err:0.0071
epoch:022 ,particle:14, par err:0.0342, best part err:0.0143, best swarm err:0.0071
epoch:022 ,particle:15, par err:0.0327, best part err:0.0128, best swarm err:0.0071
epoch:022 ,particle:16, par err:0.0238, best part err:0.0104, best swarm err:0.0071
epoch:022 ,particle:17, par err:0.0263, best part err:0.0106, best swarm err:0.0071
epoch:022 ,particle:18, par err:0.0318, best part err:0.0121, best swarm err:0.0071
epoch:022 ,particle:19, par err:0.0261, best part err:0.0104, best swarm err:0.0071
epoch:022 ,particle:20, par err:0.0299, best part err:0.0127, best swarm err:0.0071

-------------------------------------------------------------------------------------
epoch:023 ,particle:01, par err:0.0076, best part err:0.0076, best swarm err:0.0071
epoch:023 ,particle:02, par err:0.0591, best part err:0.0092, best swarm err:0.0071
epoch:023 ,particle:03, par err:0.0312, best part err:0.0076, best swarm err:0.0071
epoch:023 ,particle:04, par err:0.0224, best part err:0.0088, best swarm err:0.0071
epoch:023 ,particle:05, par err:0.0506, best part err:0.0138, best swarm err:0.0071
epoch:023 ,particle:06, par err:0.0403, best part err:0.0117, best swarm err:0.0071
epoch:023 ,particle:07, par err:0.0246, best part err:0.0073, best swarm err:0.0071
epoch:023 ,particle:08, par err:0.0193, best part err:0.0093, best swarm err:0.0071
epoch:023 ,particle:09, par err:0.0384, best part err:0.0118, best swarm err:0.0071
epoch:023 ,particle:10, par err:0.0082, best part err:0.0071, best swarm err:0.0071
epoch:023 ,particle:11, par err:0.0589, best part err:0.0092, best swarm err:0.0071
epoch:023 ,particle:12, par err:0.0328, best part err:0.0109, best swarm err:0.0071
epoch:023 ,particle:13, par err:0.0225, best part err:0.0122, best swarm err:0.0071
epoch:023 ,particle:14, par err:0.0455, best part err:0.0143, best swarm err:0.0071
epoch:023 ,particle:15, par err:0.0424, best part err:0.0128, best swarm err:0.0071
epoch:023 ,particle:16, par err:0.0276, best part err:0.0104, best swarm err:0.0071
epoch:023 ,particle:17, par err:0.0315, best part err:0.0106, best swarm err:0.0071
epoch:023 ,particle:18, par err:0.0410, best part err:0.0121, best swarm err:0.0071
epoch:023 ,particle:19, par err:0.0318, best part err:0.0104, best swarm err:0.0071
epoch:023 ,particle:20, par err:0.0382, best part err:0.0127, best swarm err:0.0071

-------------------------------------------------------------------------------------
epoch:024 ,particle:01, par err:0.0078, best part err:0.0076, best swarm err:0.0071
epoch:024 ,particle:02, par err:0.1187, best part err:0.0092, best swarm err:0.0071
epoch:024 ,particle:03, par err:0.0108, best part err:0.0076, best swarm err:0.0071
epoch:024 ,particle:04, par err:0.0836, best part err:0.0088, best swarm err:0.0071
epoch:024 ,particle:05, par err:0.1069, best part err:0.0138, best swarm err:0.0071
epoch:024 ,particle:06, par err:0.0931, best part err:0.0117, best swarm err:0.0071
epoch:024 ,particle:07, par err:0.0104, best part err:0.0073, best swarm err:0.0071
epoch:024 ,particle:08, par err:0.0317, best part err:0.0093, best swarm err:0.0071
epoch:024 ,particle:09, par err:0.1048, best part err:0.0118, best swarm err:0.0071
epoch:024 ,particle:10, par err:0.0143, best part err:0.0071, best swarm err:0.0071
epoch:024 ,particle:11, par err:0.1184, best part err:0.0092, best swarm err:0.0071
epoch:024 ,particle:12, par err:0.0869, best part err:0.0109, best swarm err:0.0071
epoch:024 ,particle:13, par err:0.0424, best part err:0.0122, best swarm err:0.0071
epoch:024 ,particle:14, par err:0.1184, best part err:0.0143, best swarm err:0.0071
epoch:024 ,particle:15, par err:0.1139, best part err:0.0128, best swarm err:0.0071
epoch:024 ,particle:16, par err:0.0741, best part err:0.0104, best swarm err:0.0071
epoch:024 ,particle:17, par err:0.0638, best part err:0.0106, best swarm err:0.0071
epoch:024 ,particle:18, par err:0.0865, best part err:0.0121, best swarm err:0.0071
epoch:024 ,particle:19, par err:0.0618, best part err:0.0104, best swarm err:0.0071
epoch:024 ,particle:20, par err:0.0942, best part err:0.0127, best swarm err:0.0071

-------------------------------------------------------------------------------------
epoch:025 ,particle:01, par err:0.0248, best part err:0.0076, best swarm err:0.0071
epoch:025 ,particle:02, par err:0.0154, best part err:0.0092, best swarm err:0.0071
epoch:025 ,particle:03, par err:0.0147, best part err:0.0076, best swarm err:0.0071
epoch:025 ,particle:04, par err:0.0407, best part err:0.0088, best swarm err:0.0071
epoch:025 ,particle:05, par err:0.0907, best part err:0.0138, best swarm err:0.0071
epoch:025 ,particle:06, par err:0.0744, best part err:0.0117, best swarm err:0.0071
epoch:025 ,particle:07, par err:0.0145, best part err:0.0073, best swarm err:0.0071
epoch:025 ,particle:08, par err:0.0376, best part err:0.0093, best swarm err:0.0071
epoch:025 ,particle:09, par err:0.0706, best part err:0.0118, best swarm err:0.0071
epoch:025 ,particle:10, par err:0.1067, best part err:0.0071, best swarm err:0.0071
epoch:025 ,particle:11, par err:0.0155, best part err:0.0092, best swarm err:0.0071
epoch:025 ,particle:12, par err:0.0628, best part err:0.0109, best swarm err:0.0071
epoch:025 ,particle:13, par err:0.1139, best part err:0.0122, best swarm err:0.0071
epoch:025 ,particle:14, par err:0.0807, best part err:0.0143, best swarm err:0.0071
epoch:025 ,particle:15, par err:0.0767, best part err:0.0128, best swarm err:0.0071
epoch:025 ,particle:16, par err:0.0514, best part err:0.0104, best swarm err:0.0071
epoch:025 ,particle:17, par err:0.0608, best part err:0.0106, best swarm err:0.0071
epoch:025 ,particle:18, par err:0.0765, best part err:0.0121, best swarm err:0.0071
epoch:025 ,particle:19, par err:0.0608, best part err:0.0104, best swarm err:0.0071
epoch:025 ,particle:20, par err:0.0690, best part err:0.0127, best swarm err:0.0071

-------------------------------------------------------------------------------------
epoch:026 ,particle:01, par err:0.0073, best part err:0.0073, best swarm err:0.0071
epoch:026 ,particle:02, par err:0.0157, best part err:0.0092, best swarm err:0.0071
epoch:026 ,particle:03, par err:0.0266, best part err:0.0076, best swarm err:0.0071
epoch:026 ,particle:04, par err:0.0095, best part err:0.0088, best swarm err:0.0071
epoch:026 ,particle:05, par err:0.0077, best part err:0.0077, best swarm err:0.0071
epoch:026 ,particle:06, par err:0.0077, best part err:0.0077, best swarm err:0.0071
